id,timestamp,value,sensor_id
13078,2024-08-25 02:26:29.399294,25.375,3
13081,2024-08-25 02:27:33.076778,25.3125,3
13084,2024-08-25 02:28:36.819395,25.375,3
13087,2024-08-25 02:29:40.555324,25.375,3
13090,2024-08-25 02:30:44.259156,25.3125,3
13093,2024-08-25 02:31:47.961199,25.3125,3
13096,2024-08-25 02:32:51.729458,25.3125,3
13099,2024-08-25 02:33:55.448597,25.375,3
13102,2024-08-25 02:34:59.226007,25.375,3
13105,2024-08-25 02:36:02.976013,25.3125,3
13108,2024-08-25 02:37:06.717954,25.375,3
13111,2024-08-25 02:38:10.466882,25.375,3
13114,2024-08-25 02:39:14.146479,25.375,3
13117,2024-08-25 02:40:17.855158,25.375,3
13120,2024-08-25 02:41:21.585577,25.3125,3
13123,2024-08-25 02:42:25.335819,25.3125,3
13126,2024-08-25 02:43:29.094620,25.3125,3
13129,2024-08-25 02:44:32.833926,25.25,3
13132,2024-08-25 02:45:36.585425,25.3125,3
13135,2024-08-25 02:46:40.327508,25.3125,3
13138,2024-08-25 02:47:44.069782,25.3125,3
13141,2024-08-25 02:48:47.812879,25.3125,3
13144,2024-08-25 02:49:51.543756,25.3125,3
13147,2024-08-25 02:50:55.285126,25.3125,3
13150,2024-08-25 02:51:59.017348,25.3125,3
13153,2024-08-25 02:53:02.879363,25.3125,3
13156,2024-08-25 02:54:06.672278,25.375,3
13159,2024-08-25 02:55:10.382065,25.3125,3
13162,2024-08-25 02:56:14.123769,25.375,3
13165,2024-08-25 02:57:17.834504,25.375,3
13168,2024-08-25 02:58:21.581868,25.3125,3
13171,2024-08-25 02:59:25.330836,25.3125,3
13174,2024-08-25 03:00:29.049963,25.3125,3
13177,2024-08-25 03:01:32.760228,25.3125,3
13180,2024-08-25 03:02:36.470539,25.25,3
13183,2024-08-25 03:03:40.220908,25.375,3
13186,2024-08-25 03:04:43.931327,25.3125,3
13189,2024-08-25 03:05:47.620323,25.3125,3
13192,2024-08-25 03:06:51.323066,25.3125,3
13195,2024-08-25 03:07:55.042286,25.375,3
13198,2024-08-25 03:08:58.851692,25.3125,3
13201,2024-08-25 03:10:02.528603,25.3125,3
13204,2024-08-25 03:11:06.247416,25.3125,3
13207,2024-08-25 03:12:09.935003,25.3125,3
13210,2024-08-25 03:13:13.633892,25.3125,3
13213,2024-08-25 03:14:17.430918,25.3125,3
13218,2024-08-25 03:16:24.656203,25.3125,3
13221,2024-08-25 03:17:28.377680,25.25,3
13224,2024-08-25 03:18:32.097736,25.25,3
13227,2024-08-25 03:19:35.825773,25.3125,3
13230,2024-08-25 03:20:39.566832,25.375,3
13233,2024-08-25 03:21:43.292795,25.3125,3
13236,2024-08-25 03:22:46.995837,25.375,3
13239,2024-08-25 03:23:50.675494,25.375,3
13242,2024-08-25 03:24:54.466027,25.3125,3
13245,2024-08-25 03:25:58.222676,25.3125,3
13248,2024-08-25 03:27:02.048535,25.3125,3
13251,2024-08-25 03:28:05.773740,25.3125,3
13254,2024-08-25 03:29:09.519410,25.3125,3
13257,2024-08-25 03:30:13.238420,25.375,3
13260,2024-08-25 03:31:16.947940,25.25,3
13263,2024-08-25 03:32:20.718165,25.3125,3
13266,2024-08-25 03:33:24.459814,25.3125,3
13269,2024-08-25 03:34:28.244948,25.3125,3
13272,2024-08-25 03:35:32.020686,25.25,3
13275,2024-08-25 03:36:35.800864,25.25,3
13278,2024-08-25 03:37:39.560671,25.25,3
13281,2024-08-25 03:38:43.302324,25.25,3
13284,2024-08-25 03:39:46.980192,25.25,3
13287,2024-08-25 03:40:50.685420,25.375,3
13290,2024-08-25 03:41:54.447363,25.25,3
13293,2024-08-25 03:42:58.198374,25.3125,3
13296,2024-08-25 03:44:01.943369,25.25,3
13299,2024-08-25 03:45:05.639243,25.3125,3
13302,2024-08-25 03:46:09.353676,25.25,3
13305,2024-08-25 03:47:13.101111,25.1875,3
13308,2024-08-25 03:48:16.870691,25.25,3
13311,2024-08-25 03:49:20.674038,25.1875,3
13314,2024-08-25 03:50:24.480913,25.25,3
13317,2024-08-25 03:51:28.199054,25.25,3
13320,2024-08-25 03:52:31.906700,25.25,3
13323,2024-08-25 03:53:35.706747,25.25,3
13326,2024-08-25 03:54:39.386180,25.25,3
13329,2024-08-25 03:55:43.144700,25.25,3
13332,2024-08-25 03:56:46.918381,25.25,3
13335,2024-08-25 03:57:50.630212,25.25,3
13338,2024-08-25 03:58:54.334900,25.1875,3
13341,2024-08-25 03:59:58.020708,25.25,3
13344,2024-08-25 04:01:01.758015,25.1875,3
13347,2024-08-25 04:02:05.510040,25.25,3
13350,2024-08-25 04:03:09.273901,25.25,3
13353,2024-08-25 04:04:13.019649,25.3125,3
13356,2024-08-25 04:05:16.775753,25.25,3
13359,2024-08-25 04:06:20.720978,25.125,3
13362,2024-08-25 04:07:24.449042,25.1875,3
13365,2024-08-25 04:08:28.155747,25.1875,3
13368,2024-08-25 04:09:31.924893,25.1875,3
13371,2024-08-25 04:10:35.665571,25.1875,3
13374,2024-08-25 04:11:39.458238,25.1875,3
13377,2024-08-25 04:12:43.247904,25.1875,3
13380,2024-08-25 04:13:47.039552,25.25,3
13383,2024-08-25 04:14:50.885915,25.25,3
13386,2024-08-25 04:15:54.603522,25.25,3
13389,2024-08-25 04:16:58.354755,25.25,3
13392,2024-08-25 04:18:02.069292,25.25,3
13395,2024-08-25 04:19:05.805547,25.25,3
13398,2024-08-25 04:20:09.509457,25.1875,3
13401,2024-08-25 04:21:13.323484,25.25,3
13404,2024-08-25 04:22:17.148104,25.25,3
13407,2024-08-25 04:23:20.857128,25.125,3
13410,2024-08-25 04:24:24.599510,25.125,3
13413,2024-08-25 04:25:28.336904,25.1875,3
13416,2024-08-25 04:26:32.126975,25.1875,3
13419,2024-08-25 04:27:35.861792,25.25,3
13422,2024-08-25 04:28:39.600376,25.1875,3
13425,2024-08-25 04:29:43.338560,25.125,3
13428,2024-08-25 04:30:47.132786,25.1875,3
13431,2024-08-25 04:31:50.973980,25.1875,3
13434,2024-08-25 04:32:54.871638,25.1875,3
13437,2024-08-25 04:33:58.622294,25.1875,3
13440,2024-08-25 04:35:02.450149,25.125,3
13443,2024-08-25 04:36:06.160519,25.125,3
13446,2024-08-25 04:37:09.881878,25.125,3
13449,2024-08-25 04:38:13.614388,25.1875,3
13452,2024-08-25 04:39:17.376231,25.125,3
13455,2024-08-25 04:40:21.455168,25.1875,3
13458,2024-08-25 04:41:25.165993,25.1875,3
13463,2024-08-25 04:43:32.391189,25.125,3
13466,2024-08-25 04:44:36.156474,25.1875,3
13469,2024-08-25 04:45:39.918691,25.1875,3
13472,2024-08-25 04:46:43.675638,25.125,3
13475,2024-08-25 04:47:47.405733,25.125,3
13478,2024-08-25 04:48:51.117160,25.1875,3
13481,2024-08-25 04:49:55.006123,25.1875,3
13484,2024-08-25 04:50:58.767962,25.1875,3
13487,2024-08-25 04:52:02.540438,25.1875,3
13490,2024-08-25 04:53:06.391461,25.125,3
13493,2024-08-25 04:54:10.147024,25.25,3
13496,2024-08-25 04:55:13.868070,25.1875,3
13501,2024-08-25 04:57:21.132314,25.1875,3
13504,2024-08-25 04:58:25.001500,25.1875,3
13507,2024-08-25 04:59:28.772230,25.1875,3
13510,2024-08-25 05:00:32.486286,25.125,3
13513,2024-08-25 05:01:36.210676,25.1875,3
13516,2024-08-25 05:02:39.934699,25.125,3
13519,2024-08-25 05:03:43.688188,25.125,3
13522,2024-08-25 05:04:47.401314,25.1875,3
13525,2024-08-25 05:05:51.164682,25.1875,3
13528,2024-08-25 05:06:55.084045,25.125,3
13531,2024-08-25 05:07:58.808071,25.1875,3
13534,2024-08-25 05:09:02.563897,25.125,3
13537,2024-08-25 05:10:06.315578,25.1875,3
13540,2024-08-25 05:11:10.032024,25.1875,3
13543,2024-08-25 05:12:13.764536,25.125,3
13546,2024-08-25 05:13:17.466162,25.125,3
13549,2024-08-25 05:14:21.154096,25.125,3
13552,2024-08-25 05:15:24.860292,25.1875,3
13555,2024-08-25 05:16:28.577580,25.1875,3
13558,2024-08-25 05:17:32.350468,25.125,3
13561,2024-08-25 05:18:36.073090,25.125,3
13564,2024-08-25 05:19:39.863218,25.125,3
13567,2024-08-25 05:20:43.593181,25.1875,3
13572,2024-08-25 05:22:50.882425,25.1875,3
13575,2024-08-25 05:23:54.710727,25.1875,3
13578,2024-08-25 05:24:58.490958,25.1875,3
13581,2024-08-25 05:26:02.213598,25.1875,3
13584,2024-08-25 05:27:05.955526,25.1875,3
13587,2024-08-25 05:28:09.646055,25.1875,3
13590,2024-08-25 05:29:13.362302,25.125,3
13593,2024-08-25 05:30:17.098346,25.1875,3
13596,2024-08-25 05:31:20.825214,25.1875,3
13599,2024-08-25 05:32:24.542062,25.25,3
13602,2024-08-25 05:33:28.290982,25.1875,3
13605,2024-08-25 05:34:31.969274,25.1875,3
13608,2024-08-25 05:35:35.664774,25.1875,3
13611,2024-08-25 05:36:39.403505,25.1875,3
13614,2024-08-25 05:37:43.100518,25.125,3
13617,2024-08-25 05:38:46.861262,25.125,3
13620,2024-08-25 05:39:50.688766,25.1875,3
13623,2024-08-25 05:40:54.589865,25.1875,3
13626,2024-08-25 05:41:58.426975,25.25,3
13629,2024-08-25 05:43:02.204756,25.25,3
13632,2024-08-25 05:44:05.976012,25.1875,3
13635,2024-08-25 05:45:09.708331,25.1875,3
13638,2024-08-25 05:46:13.493272,25.1875,3
13641,2024-08-25 05:47:17.218248,25.1875,3
13644,2024-08-25 05:48:20.916585,25.1875,3
13647,2024-08-25 05:49:24.672462,25.1875,3
13650,2024-08-25 05:50:28.480838,25.1875,3
13653,2024-08-25 05:51:32.215972,25.1875,3
13656,2024-08-25 05:52:35.981832,25.1875,3
13659,2024-08-25 05:53:39.717941,25.25,3
13662,2024-08-25 05:54:43.411097,25.25,3
13667,2024-08-25 05:56:50.686407,25.25,3
13670,2024-08-25 05:57:54.455206,25.1875,3
13673,2024-08-25 05:58:58.324083,25.1875,3
13676,2024-08-25 06:00:02.088706,25.1875,3
13679,2024-08-25 06:01:05.904712,25.25,3
13682,2024-08-25 06:02:09.607647,25.25,3
13685,2024-08-25 06:03:13.283589,25.25,3
13688,2024-08-25 06:04:17.020575,25.25,3
13691,2024-08-25 06:05:20.802012,25.25,3
13694,2024-08-25 06:06:24.547777,25.25,3
13697,2024-08-25 06:07:28.320069,25.25,3
13700,2024-08-25 06:08:32.075171,25.3125,3
13703,2024-08-25 06:09:35.833563,25.3125,3
13706,2024-08-25 06:10:39.526269,25.25,3
13709,2024-08-25 06:11:43.260180,25.25,3
13712,2024-08-25 06:12:46.984582,25.4375,3
13715,2024-08-25 06:13:50.735790,25.3125,3
13718,2024-08-25 06:14:54.460158,25.3125,3
13721,2024-08-25 06:15:58.178865,25.3125,3
13724,2024-08-25 06:17:01.986834,25.3125,3
13727,2024-08-25 06:18:05.736300,25.375,3
13730,2024-08-25 06:19:09.461079,25.4375,3
13733,2024-08-25 06:20:13.194042,25.4375,3
13736,2024-08-25 06:21:16.920407,25.375,3
13739,2024-08-25 06:22:20.634084,25.375,3
13742,2024-08-25 06:23:24.403284,25.4375,3
13747,2024-08-25 06:25:32.339072,25.375,3
13750,2024-08-25 06:26:36.044235,25.375,3
13753,2024-08-25 06:27:39.834272,25.375,3
13756,2024-08-25 06:28:43.547030,25.4375,3
13759,2024-08-25 06:29:47.297834,25.375,3
13762,2024-08-25 06:30:51.046525,25.5,3
13765,2024-08-25 06:31:54.785758,25.5,3
13768,2024-08-25 06:32:58.667378,25.5,3
13771,2024-08-25 06:34:02.448896,25.4375,3
13774,2024-08-25 06:35:06.200012,25.5,3
13777,2024-08-25 06:36:10.070950,25.5,3
13780,2024-08-25 06:37:13.843685,25.375,3
13783,2024-08-25 06:38:17.590630,25.4375,3
13786,2024-08-25 06:39:21.785961,25.4375,3
13789,2024-08-25 06:40:25.512927,25.4375,3
13792,2024-08-25 06:41:29.268040,25.4375,3
13795,2024-08-25 06:42:32.976203,25.4375,3
13798,2024-08-25 06:43:36.725142,25.4375,3
13801,2024-08-25 06:44:40.513910,25.5,3
13804,2024-08-25 06:45:44.230398,25.4375,3
13807,2024-08-25 06:46:48.017429,25.5,3
13810,2024-08-25 06:47:51.747633,25.5625,3
13813,2024-08-25 06:48:55.519452,25.5,3
13816,2024-08-25 06:49:59.371174,25.5625,3
13819,2024-08-25 06:51:03.159244,25.5,3
13822,2024-08-25 06:52:06.959069,25.5,3
13825,2024-08-25 06:53:10.743205,25.5,3
13830,2024-08-25 06:55:17.985200,25.5,3
13833,2024-08-25 06:56:21.688320,25.5,3
13836,2024-08-25 06:57:25.422493,25.5625,3
13841,2024-08-25 06:59:32.747909,25.5,3
13844,2024-08-25 07:00:36.498550,25.5625,3
13847,2024-08-25 07:01:40.264848,25.5,3
13850,2024-08-25 07:02:44.000345,25.5625,3
13853,2024-08-25 07:03:47.763231,25.5625,3
13856,2024-08-25 07:04:51.466901,25.5625,3
13859,2024-08-25 07:05:55.226813,25.625,3
13862,2024-08-25 07:06:59.166593,25.5625,3
13865,2024-08-25 07:08:02.989719,25.5,3
13868,2024-08-25 07:09:06.735457,25.5625,3
13871,2024-08-25 07:10:10.517811,25.5625,3
13874,2024-08-25 07:11:14.221541,25.5625,3
13877,2024-08-25 07:12:18.044824,25.5625,3
13880,2024-08-25 07:13:21.783884,25.5625,3
13883,2024-08-25 07:14:25.559969,25.5,3
13886,2024-08-25 07:15:29.324352,25.5,3
13889,2024-08-25 07:16:33.121988,25.5,3
13892,2024-08-25 07:17:36.847996,25.5625,3
13895,2024-08-25 07:18:40.581742,25.5,3
13898,2024-08-25 07:19:44.381925,25.5,3
13901,2024-08-25 07:20:48.203284,25.4375,3
13904,2024-08-25 07:21:51.994750,25.5,3
13907,2024-08-25 07:22:55.771842,25.5,3
13910,2024-08-25 07:23:59.560613,25.5,3
13913,2024-08-25 07:25:03.486967,25.5,3
13916,2024-08-25 07:26:07.263653,25.5625,3
13919,2024-08-25 07:27:11.049933,25.5,3
13922,2024-08-25 07:28:14.800213,25.4375,3
13925,2024-08-25 07:29:18.609847,25.4375,3
13928,2024-08-25 07:30:22.371087,25.4375,3
13931,2024-08-25 07:31:26.102511,25.4375,3
13934,2024-08-25 07:32:29.839596,25.4375,3
13937,2024-08-25 07:33:33.721421,25.375,3
13940,2024-08-25 07:34:37.453695,25.375,3
13943,2024-08-25 07:35:41.214198,25.4375,3
13946,2024-08-25 07:36:44.997850,25.375,3
13949,2024-08-25 07:37:48.767586,25.4375,3
13952,2024-08-25 07:38:52.490975,25.4375,3
13955,2024-08-25 07:39:56.264286,25.375,3
13958,2024-08-25 07:41:00.135780,25.4375,3
13961,2024-08-25 07:42:03.849902,25.4375,3
13964,2024-08-25 07:43:07.595114,25.375,3
13967,2024-08-25 07:44:11.362162,25.4375,3
13970,2024-08-25 07:45:15.116316,25.4375,3
13973,2024-08-25 07:46:18.916182,25.4375,3
13976,2024-08-25 07:47:22.658169,25.375,3
13979,2024-08-25 07:48:26.390015,25.5,3
13982,2024-08-25 07:49:30.124011,25.375,3
13985,2024-08-25 07:50:33.838848,25.4375,3
13988,2024-08-25 07:51:37.586416,25.4375,3
13991,2024-08-25 07:52:41.330851,25.4375,3
13994,2024-08-25 07:53:45.074568,25.5,3
13997,2024-08-25 07:54:48.754501,25.375,3
14000,2024-08-25 07:55:52.530749,25.4375,3
14003,2024-08-25 07:56:56.305999,25.4375,3
14006,2024-08-25 07:58:00.204212,25.5,3
14009,2024-08-25 07:59:04.005083,25.5,3
14012,2024-08-25 08:00:07.683272,25.4375,3
14015,2024-08-25 08:01:11.368288,25.5,3
14018,2024-08-25 08:02:15.154427,25.4375,3
14021,2024-08-25 08:03:18.965552,25.5,3
14024,2024-08-25 08:04:22.657460,25.5,3
14027,2024-08-25 08:05:26.397366,25.4375,3
14030,2024-08-25 08:06:30.194378,25.5,3
14033,2024-08-25 08:07:34.210576,25.5,3
14036,2024-08-25 08:08:37.920634,25.5,3
14039,2024-08-25 08:09:41.744717,25.5,3
14042,2024-08-25 08:10:45.498078,25.5,3
14045,2024-08-25 08:11:49.212074,25.5625,3
14048,2024-08-25 08:12:52.990998,25.5,3
14051,2024-08-25 08:13:56.689755,25.5,3
14054,2024-08-25 08:15:00.467957,25.5,3
14057,2024-08-25 08:16:04.320624,25.5,3
14060,2024-08-25 08:17:08.062821,25.5,3
14063,2024-08-25 08:18:11.767891,25.4375,3
14066,2024-08-25 08:19:15.574075,25.4375,3
14069,2024-08-25 08:20:19.403149,25.5,3
14072,2024-08-25 08:21:23.119095,25.4375,3
14075,2024-08-25 08:22:26.886904,25.5,3
14078,2024-08-25 08:23:30.638703,25.4375,3
14081,2024-08-25 08:24:34.354234,25.4375,3
14084,2024-08-25 08:25:38.072630,25.5,3
14087,2024-08-25 08:26:41.829562,25.3125,3
14090,2024-08-25 08:27:45.618347,25.4375,3
14093,2024-08-25 08:28:49.381671,25.375,3
14096,2024-08-25 08:29:53.098153,25.4375,3
14099,2024-08-25 08:30:56.909029,25.4375,3
14102,2024-08-25 08:32:00.760343,25.4375,3
14105,2024-08-25 08:33:04.639790,25.4375,3
14108,2024-08-25 08:34:08.365676,25.4375,3
14111,2024-08-25 08:35:12.110930,25.4375,3
14114,2024-08-25 08:36:15.888883,25.4375,3
14117,2024-08-25 08:37:19.649168,25.4375,3
14120,2024-08-25 08:38:23.374202,25.375,3
14123,2024-08-25 08:39:27.066927,25.375,3
14126,2024-08-25 08:40:30.776223,25.4375,3
14129,2024-08-25 08:41:34.481190,25.375,3
14132,2024-08-25 08:42:38.257758,25.375,3
14135,2024-08-25 08:43:42.002233,25.4375,3
14138,2024-08-25 08:44:45.736951,25.375,3
14141,2024-08-25 08:45:49.568306,25.375,3
14144,2024-08-25 08:46:53.334513,25.4375,3
14147,2024-08-25 08:47:57.155560,25.4375,3
14150,2024-08-25 08:49:00.876885,25.375,3
14153,2024-08-25 08:50:04.785667,25.375,3
14156,2024-08-25 08:51:08.645131,25.3125,3
14159,2024-08-25 08:52:12.395245,25.375,3
14162,2024-08-25 08:53:16.163696,25.3125,3
14165,2024-08-25 08:54:19.902010,25.3125,3
14168,2024-08-25 08:55:23.649298,25.3125,3
14171,2024-08-25 08:56:27.427201,25.375,3
14174,2024-08-25 08:57:31.225242,25.375,3
14177,2024-08-25 08:58:34.981875,25.375,3
14180,2024-08-25 08:59:38.813155,25.3125,3
14183,2024-08-25 09:00:42.606918,25.25,3
14186,2024-08-25 09:01:46.382131,25.3125,3
14189,2024-08-25 09:02:50.166162,25.3125,3
14192,2024-08-25 09:03:53.914070,25.3125,3
14195,2024-08-25 09:04:57.616507,25.3125,3
14198,2024-08-25 09:06:01.386180,25.25,3
14201,2024-08-25 09:07:05.561853,25.375,3
14204,2024-08-25 09:08:09.266814,25.375,3
14207,2024-08-25 09:09:13.032131,25.375,3
14210,2024-08-25 09:10:16.736851,25.375,3
14213,2024-08-25 09:11:20.530872,25.3125,3
14216,2024-08-25 09:12:24.235338,25.3125,3
14219,2024-08-25 09:13:28.101433,25.3125,3
14222,2024-08-25 09:14:31.818320,25.3125,3
14225,2024-08-25 09:15:35.605928,25.25,3
14228,2024-08-25 09:16:39.329665,25.3125,3
14231,2024-08-25 09:17:43.069015,25.25,3
14234,2024-08-25 09:18:46.821152,25.3125,3
14237,2024-08-25 09:19:50.609792,25.3125,3
14240,2024-08-25 09:20:54.405268,25.3125,3
14243,2024-08-25 09:21:58.123486,25.25,3
14246,2024-08-25 09:23:01.952525,25.3125,3
14249,2024-08-25 09:24:05.696831,25.3125,3
14252,2024-08-25 09:25:09.433052,25.25,3
14255,2024-08-25 09:26:13.210262,25.25,3
14258,2024-08-25 09:27:16.918617,25.25,3
14261,2024-08-25 09:28:20.632288,25.25,3
14264,2024-08-25 09:29:24.374184,25.25,3
14267,2024-08-25 09:30:28.188544,25.25,3
14270,2024-08-25 09:31:31.945157,25.25,3
14273,2024-08-25 09:32:35.699191,25.25,3
14276,2024-08-25 09:33:39.529019,25.25,3
14279,2024-08-25 09:34:43.315930,25.25,3
14282,2024-08-25 09:35:47.054598,25.1875,3
14285,2024-08-25 09:36:50.787346,25.25,3
14288,2024-08-25 09:37:54.498982,25.25,3
14291,2024-08-25 09:38:58.239378,25.25,3
14294,2024-08-25 09:40:01.947939,25.25,3
14297,2024-08-25 09:41:05.702533,25.25,3
14300,2024-08-25 09:42:09.416286,25.25,3
14303,2024-08-25 09:43:13.246228,25.25,3
14306,2024-08-25 09:44:17.011092,25.25,3
14309,2024-08-25 09:45:20.745057,25.25,3
14312,2024-08-25 09:46:24.474696,25.25,3
14315,2024-08-25 09:47:28.196700,25.25,3
14318,2024-08-25 09:48:31.962827,25.1875,3
14321,2024-08-25 09:49:35.725391,25.1875,3
14324,2024-08-25 09:50:39.454192,25.1875,3
14327,2024-08-25 09:51:43.189592,25.25,3
14330,2024-08-25 09:52:46.889518,25.1875,3
14333,2024-08-25 09:53:50.720304,25.1875,3
14336,2024-08-25 09:54:54.470604,25.1875,3
