id,timestamp,value,sensor_id
18835,2024-08-26 12:33:48.845803,35.0,4
18838,2024-08-26 12:34:52.661200,32.0,4
18841,2024-08-26 12:35:58.108705,34.0,4
18844,2024-08-26 12:37:02.763870,34.0,4
18847,2024-08-26 12:38:06.541070,33.0,4
18850,2024-08-26 12:39:10.341587,33.0,4
18853,2024-08-26 12:40:14.088820,32.0,4
18856,2024-08-26 12:41:17.881054,32.0,4
18859,2024-08-26 12:42:22.400922,33.0,4
18862,2024-08-26 12:43:26.160380,34.0,4
18865,2024-08-26 12:44:29.906711,35.0,4
18868,2024-08-26 12:45:33.677660,34.0,4
18871,2024-08-26 12:46:38.687848,35.0,4
18874,2024-08-26 12:47:43.824874,36.0,4
18877,2024-08-26 12:48:48.596618,34.0,4
18880,2024-08-26 12:49:52.439346,35.0,4
18883,2024-08-26 12:50:56.258769,35.0,4
18886,2024-08-26 12:52:00.117295,36.0,4
18889,2024-08-26 12:53:03.971173,35.0,4
18892,2024-08-26 12:54:07.782187,36.0,4
18895,2024-08-26 12:55:11.561880,35.0,4
18898,2024-08-26 12:56:16.816054,35.0,4
18901,2024-08-26 12:57:20.593588,34.0,4
18904,2024-08-26 12:58:24.410142,34.0,4
18907,2024-08-26 12:59:28.222945,36.0,4
18910,2024-08-26 13:00:32.023332,35.0,4
18913,2024-08-26 13:01:35.829135,35.0,4
18916,2024-08-26 13:02:39.641263,35.0,4
18919,2024-08-26 13:03:43.381242,36.0,4
18922,2024-08-26 13:04:47.181810,35.0,4
18925,2024-08-26 13:05:51.130846,35.0,4
18928,2024-08-26 13:06:54.921663,37.0,4
18931,2024-08-26 13:07:58.760709,37.0,4
18934,2024-08-26 13:09:02.593801,36.0,4
18937,2024-08-26 13:10:06.453228,37.0,4
18940,2024-08-26 13:11:10.314305,35.0,4
18943,2024-08-26 13:12:14.151397,36.0,4
18946,2024-08-26 13:13:17.948668,36.0,4
18949,2024-08-26 13:14:21.736202,35.0,4
18952,2024-08-26 13:15:25.527614,34.0,4
18955,2024-08-26 13:16:29.402062,35.0,4
18958,2024-08-26 13:17:33.222338,36.0,4
18961,2024-08-26 13:18:37.002842,34.0,4
18964,2024-08-26 13:19:40.822516,34.0,4
18967,2024-08-26 13:20:44.603257,34.0,4
18970,2024-08-26 13:21:48.360308,34.0,4
18973,2024-08-26 13:22:52.206205,35.0,4
18976,2024-08-26 13:23:56.043006,35.0,4
18979,2024-08-26 13:24:59.820089,35.0,4
18982,2024-08-26 13:26:03.659596,34.0,4
18985,2024-08-26 13:27:07.440185,35.0,4
18988,2024-08-26 13:28:11.259405,34.0,4
18991,2024-08-26 13:29:15.039019,34.0,4
18994,2024-08-26 13:30:18.831412,34.0,4
18997,2024-08-26 13:31:22.690506,34.0,4
19000,2024-08-26 13:32:26.489844,34.0,4
19003,2024-08-26 13:33:30.280893,34.0,4
19006,2024-08-26 13:34:34.232068,34.0,4
19009,2024-08-26 13:35:38.196892,34.0,4
19012,2024-08-26 13:36:41.956442,34.0,4
19015,2024-08-26 13:37:45.818951,34.0,4
19018,2024-08-26 13:38:49.768246,34.0,4
19021,2024-08-26 13:39:53.581386,33.0,4
19024,2024-08-26 13:40:57.389839,34.0,4
19027,2024-08-26 13:42:01.203787,34.0,4
19030,2024-08-26 13:43:05.033571,34.0,4
19033,2024-08-26 13:44:08.885684,33.0,4
19036,2024-08-26 13:45:12.683317,34.0,4
19041,2024-08-26 13:47:20.234486,34.0,4
19044,2024-08-26 13:48:24.056452,34.0,4
19047,2024-08-26 13:49:27.876620,35.0,4
19050,2024-08-26 13:50:31.672707,34.0,4
19053,2024-08-26 13:51:35.483542,34.0,4
19056,2024-08-26 13:52:39.396416,34.0,4
19059,2024-08-26 13:53:43.357980,34.0,4
19062,2024-08-26 13:54:47.295442,33.0,4
19065,2024-08-26 13:55:51.051244,34.0,4
19068,2024-08-26 13:56:54.827493,33.0,4
19071,2024-08-26 13:57:58.594213,34.0,4
19074,2024-08-26 13:59:02.418157,34.0,4
19077,2024-08-26 14:00:06.277418,34.0,4
19080,2024-08-26 14:01:10.246248,33.0,4
19083,2024-08-26 14:02:14.113001,33.0,4
19086,2024-08-26 14:03:17.900893,34.0,4
19089,2024-08-26 14:04:21.860316,33.0,4
19092,2024-08-26 14:05:25.700739,33.0,4
19095,2024-08-26 14:06:29.466585,34.0,4
19098,2024-08-26 14:07:33.236858,34.0,4
19101,2024-08-26 14:08:37.289650,34.0,4
19104,2024-08-26 14:09:41.163816,34.0,4
19107,2024-08-26 14:10:45.101669,33.0,4
19110,2024-08-26 14:11:48.994546,34.0,4
19113,2024-08-26 14:12:52.839334,34.0,4
19116,2024-08-26 14:13:56.630016,33.0,4
19119,2024-08-26 14:15:00.429066,33.0,4
19122,2024-08-26 14:16:04.231026,34.0,4
19125,2024-08-26 14:17:08.080277,34.0,4
19128,2024-08-26 14:18:11.885110,33.0,4
19131,2024-08-26 14:19:15.675668,33.0,4
19134,2024-08-26 14:20:19.490436,33.0,4
19137,2024-08-26 14:21:23.434748,33.0,4
19140,2024-08-26 14:22:27.283210,33.0,4
19143,2024-08-26 14:23:31.082904,33.0,4
19146,2024-08-26 14:24:34.925849,34.0,4
19149,2024-08-26 14:25:38.940085,34.0,4
19152,2024-08-26 14:26:42.930744,33.0,4
19155,2024-08-26 14:27:46.879570,34.0,4
19158,2024-08-26 14:28:50.636287,34.0,4
19161,2024-08-26 14:29:54.418914,35.0,4
19164,2024-08-26 14:30:58.219744,34.0,4
19167,2024-08-26 14:32:02.027047,34.0,4
19170,2024-08-26 14:33:05.876616,35.0,4
19173,2024-08-26 14:34:09.700935,34.0,4
19176,2024-08-26 14:35:13.485403,34.0,4
19179,2024-08-26 14:36:17.274990,36.0,4
19182,2024-08-26 14:37:21.165946,37.0,4
19185,2024-08-26 14:38:25.081655,37.0,4
19188,2024-08-26 14:39:28.935572,37.0,4
19191,2024-08-26 14:40:32.725385,37.0,4
19194,2024-08-26 14:41:36.495122,35.0,4
19197,2024-08-26 14:42:40.302219,34.0,4
19200,2024-08-26 14:43:44.231717,35.0,4
19203,2024-08-26 14:44:48.181456,34.0,4
19206,2024-08-26 14:45:52.067209,35.0,4
19209,2024-08-26 14:46:55.974251,34.0,4
19212,2024-08-26 14:47:59.737967,36.0,4
19215,2024-08-26 14:49:03.539134,37.0,4
19218,2024-08-26 14:50:07.379001,37.0,4
19221,2024-08-26 14:51:11.190272,36.0,4
19224,2024-08-26 14:52:15.194200,37.0,4
19227,2024-08-26 14:53:19.148304,36.0,4
19230,2024-08-26 14:54:22.974146,37.0,4
19233,2024-08-26 14:55:26.770504,35.0,4
19236,2024-08-26 14:56:30.695636,35.0,4
19239,2024-08-26 14:57:34.538216,34.0,4
19242,2024-08-26 14:58:38.526529,34.0,4
19245,2024-08-26 14:59:42.390432,34.0,4
19248,2024-08-26 15:00:46.313671,34.0,4
19251,2024-08-26 15:01:50.296515,35.0,4
19254,2024-08-26 15:02:54.100480,35.0,4
19257,2024-08-26 15:03:57.936445,36.0,4
19260,2024-08-26 15:05:01.749061,36.0,4
19263,2024-08-26 15:06:05.544253,39.0,4
19266,2024-08-26 15:07:09.320808,37.0,4
19269,2024-08-26 15:08:13.170524,37.0,4
19272,2024-08-26 15:09:17.071721,38.0,4
19275,2024-08-26 15:10:20.969323,37.0,4
19278,2024-08-26 15:11:24.744040,36.0,4
19281,2024-08-26 15:12:28.517518,35.0,4
19284,2024-08-26 15:13:32.266377,35.0,4
19287,2024-08-26 15:14:36.087836,34.0,4
19290,2024-08-26 15:15:39.876602,35.0,4
19293,2024-08-26 15:16:43.830861,34.0,4
19296,2024-08-26 15:17:47.801506,35.0,4
19299,2024-08-26 15:18:51.700145,34.0,4
19302,2024-08-26 15:19:55.477327,34.0,4
19305,2024-08-26 15:20:59.282399,34.0,4
19308,2024-08-26 15:22:03.140135,34.0,4
19311,2024-08-26 15:23:06.951199,34.0,4
19314,2024-08-26 15:24:10.744690,34.0,4
19317,2024-08-26 15:25:14.550827,34.0,4
19320,2024-08-26 15:26:18.592926,34.0,4
19323,2024-08-26 15:27:22.388349,35.0,4
19326,2024-08-26 15:28:26.314948,34.0,4
19329,2024-08-26 15:29:30.089483,35.0,4
19332,2024-08-26 15:30:33.816982,35.0,4
19335,2024-08-26 15:31:37.651799,36.0,4
19338,2024-08-26 15:32:41.576558,37.0,4
19341,2024-08-26 15:33:45.505221,35.0,4
19344,2024-08-26 15:34:49.453296,36.0,4
19347,2024-08-26 15:35:53.262816,36.0,4
19350,2024-08-26 15:36:57.213110,35.0,4
19353,2024-08-26 15:38:00.986979,38.0,4
19356,2024-08-26 15:39:04.796966,35.0,4
19359,2024-08-26 15:40:08.587129,35.0,4
19362,2024-08-26 15:41:12.430409,34.0,4
19365,2024-08-26 15:42:16.210236,36.0,4
19368,2024-08-26 15:43:19.991484,38.0,4
19371,2024-08-26 15:44:23.868407,36.0,4
19374,2024-08-26 15:45:27.805661,40.0,4
19377,2024-08-26 15:46:31.679917,40.0,4
19380,2024-08-26 15:47:35.420919,40.0,4
19383,2024-08-26 15:48:39.220774,36.0,4
19386,2024-08-26 15:49:43.126779,37.0,4
19389,2024-08-26 15:50:46.934208,35.0,4
19392,2024-08-26 15:51:50.701280,36.0,4
19395,2024-08-26 15:52:54.501032,35.0,4
19398,2024-08-26 15:53:58.284985,35.0,4
19401,2024-08-26 15:55:02.097750,38.0,4
19404,2024-08-26 15:56:05.921950,35.0,4
19407,2024-08-26 15:57:11.080708,38.0,4
19410,2024-08-26 15:58:14.881421,39.0,4
19413,2024-08-26 15:59:18.648032,36.0,4
19416,2024-08-26 16:00:22.579839,35.0,4
19419,2024-08-26 16:01:26.395977,38.0,4
19422,2024-08-26 16:02:30.357248,38.0,4
19425,2024-08-26 16:03:34.114309,37.0,4
19428,2024-08-26 16:04:37.885869,36.0,4
19431,2024-08-26 16:05:41.612292,36.0,4
19434,2024-08-26 16:06:45.449104,36.0,4
19437,2024-08-26 16:07:49.247692,37.0,4
19440,2024-08-26 16:08:53.149981,36.0,4
19443,2024-08-26 16:09:57.065460,40.0,4
19446,2024-08-26 16:11:00.806600,36.0,4
19449,2024-08-26 16:12:04.552541,40.0,4
19452,2024-08-26 16:13:08.352772,35.0,4
19455,2024-08-26 16:14:12.246038,38.0,4
19458,2024-08-26 16:15:16.773025,40.0,4
19461,2024-08-26 16:16:20.530804,40.0,4
19464,2024-08-26 16:17:24.349853,36.0,4
19467,2024-08-26 16:18:28.311130,38.0,4
19470,2024-08-26 16:19:32.108344,35.0,4
19473,2024-08-26 16:20:35.900792,37.0,4
19476,2024-08-26 16:21:39.664154,36.0,4
19479,2024-08-26 16:22:43.471907,40.0,4
19482,2024-08-26 16:23:47.282444,37.0,4
19485,2024-08-26 16:24:51.203373,35.0,4
19488,2024-08-26 16:25:55.092595,39.0,4
19491,2024-08-26 16:26:59.027231,35.0,4
19494,2024-08-26 16:28:03.082961,36.0,4
19497,2024-08-26 16:29:06.917066,36.0,4
19500,2024-08-26 16:30:10.735504,36.0,4
19503,2024-08-26 16:31:14.557390,40.0,4
19506,2024-08-26 16:32:18.379069,35.0,4
19509,2024-08-26 16:33:22.160997,37.0,4
19512,2024-08-26 16:34:25.959571,36.0,4
19515,2024-08-26 16:35:29.764164,35.0,4
19518,2024-08-26 16:36:33.552098,36.0,4
19521,2024-08-26 16:37:37.366513,36.0,4
19524,2024-08-26 16:38:41.128502,36.0,4
19527,2024-08-26 16:39:44.888140,40.0,4
19530,2024-08-26 16:40:48.800812,37.0,4
19533,2024-08-26 16:41:52.666632,38.0,4
19536,2024-08-26 16:42:56.601009,38.0,4
19539,2024-08-26 16:44:00.568806,37.0,4
19542,2024-08-26 16:45:04.465139,37.0,4
19545,2024-08-26 16:46:08.258392,36.0,4
19548,2024-08-26 16:47:12.153918,38.0,4
19551,2024-08-26 16:48:15.996835,40.0,4
19554,2024-08-26 16:49:19.836646,36.0,4
19557,2024-08-26 16:50:23.653892,39.0,4
19560,2024-08-26 16:51:27.372688,36.0,4
19563,2024-08-26 16:52:31.120282,41.0,4
19566,2024-08-26 16:53:34.875768,35.0,4
19569,2024-08-26 16:54:38.613071,37.0,4
19572,2024-08-26 16:55:42.350944,35.0,4
19575,2024-08-26 16:56:46.144183,36.0,4
19578,2024-08-26 16:57:49.838938,37.0,4
19581,2024-08-26 16:58:53.673295,36.0,4
19584,2024-08-26 16:59:57.444421,37.0,4
19587,2024-08-26 17:01:01.197669,36.0,4
19590,2024-08-26 17:02:05.019694,40.0,4
19593,2024-08-26 17:03:08.888923,38.0,4
19596,2024-08-26 17:04:12.681369,37.0,4
19599,2024-08-26 17:05:16.489752,36.0,4
19602,2024-08-26 17:06:21.093822,37.0,4
19607,2024-08-26 17:08:28.663143,36.0,4
19610,2024-08-26 17:09:32.612169,35.0,4
19613,2024-08-26 17:10:36.471855,36.0,4
19616,2024-08-26 17:11:40.252065,39.0,4
19619,2024-08-26 17:12:44.025287,37.0,4
19622,2024-08-26 17:13:47.961298,40.0,4
19625,2024-08-26 17:14:51.906063,37.0,4
19628,2024-08-26 17:15:55.709936,36.0,4
19631,2024-08-26 17:16:59.479077,35.0,4
19634,2024-08-26 17:18:03.321037,38.0,4
19637,2024-08-26 17:19:07.160395,35.0,4
19640,2024-08-26 17:20:11.091448,37.0,4
19643,2024-08-26 17:21:14.890489,39.0,4
19646,2024-08-26 17:22:18.681446,36.0,4
19649,2024-08-26 17:23:22.478755,36.0,4
19652,2024-08-26 17:24:26.349036,36.0,4
19655,2024-08-26 17:25:30.200421,35.0,4
19658,2024-08-26 17:26:33.997919,37.0,4
19661,2024-08-26 17:27:37.800542,37.0,4
19664,2024-08-26 17:28:41.611998,37.0,4
19667,2024-08-26 17:29:45.400922,37.0,4
19670,2024-08-26 17:30:49.151881,38.0,4
19673,2024-08-26 17:31:52.906466,40.0,4
19676,2024-08-26 17:32:56.797923,39.0,4
19679,2024-08-26 17:34:00.644317,37.0,4
19682,2024-08-26 17:35:04.417265,37.0,4
19685,2024-08-26 17:36:08.264894,39.0,4
19688,2024-08-26 17:37:12.017486,36.0,4
19691,2024-08-26 17:38:16.690883,36.0,4
19694,2024-08-26 17:39:20.501446,36.0,4
19697,2024-08-26 17:40:24.265976,39.0,4
19700,2024-08-26 17:41:28.122388,36.0,4
19703,2024-08-26 17:42:31.976782,36.0,4
19706,2024-08-26 17:43:35.742348,37.0,4
19709,2024-08-26 17:44:39.628775,36.0,4
19714,2024-08-26 17:46:47.117146,36.0,4
19717,2024-08-26 17:47:50.892433,36.0,4
19720,2024-08-26 17:48:54.790757,36.0,4
19723,2024-08-26 17:49:58.590507,35.0,4
19726,2024-08-26 17:51:02.410993,36.0,4
19729,2024-08-26 17:52:06.199161,35.0,4
19732,2024-08-26 17:53:09.948608,36.0,4
19735,2024-08-26 17:54:13.788529,36.0,4
19738,2024-08-26 17:55:17.587512,36.0,4
19741,2024-08-26 17:56:21.383802,36.0,4
19744,2024-08-26 17:57:25.167069,36.0,4
19747,2024-08-26 17:58:29.050081,35.0,4
19750,2024-08-26 17:59:32.816364,36.0,4
19753,2024-08-26 18:00:36.598870,36.0,4
19756,2024-08-26 18:01:40.389738,35.0,4
19759,2024-08-26 18:02:44.213027,36.0,4
19762,2024-08-26 18:03:47.982076,36.0,4
19765,2024-08-26 18:04:51.909352,36.0,4
19768,2024-08-26 18:05:55.803709,36.0,4
19771,2024-08-26 18:06:59.601573,36.0,4
19774,2024-08-26 18:08:03.406339,36.0,4
19777,2024-08-26 18:09:07.167575,35.0,4
19780,2024-08-26 18:10:10.884166,35.0,4
19783,2024-08-26 18:11:14.695684,36.0,4
19786,2024-08-26 18:12:18.452404,36.0,4
19789,2024-08-26 18:13:22.227150,35.0,4
19792,2024-08-26 18:14:26.024142,35.0,4
19795,2024-08-26 18:15:29.777815,35.0,4
19798,2024-08-26 18:16:33.626622,35.0,4
19801,2024-08-26 18:17:37.361378,36.0,4
19804,2024-08-26 18:18:41.157944,35.0,4
19807,2024-08-26 18:19:44.959555,36.0,4
19810,2024-08-26 18:20:48.734162,35.0,4
